2	-1	-1	-1
5	-1	-1	-1
13	-1	-1	-1
16	-1	-1	-1
25	-1	-1	-1
28	-1	-1	-1
37	-1	-1	-1
39	-1	-1	-1
49	-1	-1	-1
52	-1	-1	-1
60	-1	-1	-1
63	-1	-1	-1
72	-1	-1	-1
75	-1	-1	-1
83	-1	-1	-1
86	-1	-1	-1
113	-1	-1	-1
116	-1	-1	-1
124	-1	-1	-1
127	-1	-1	-1
136	-1	-1	-1
139	-1	-1	-1
147	-1	-1	-1
150	-1	-1	-1
160	-1	-1	-1
163	-1	-1	-1
171	-1	-1	-1
174	-1	-1	-1
183	-1	-1	-1
186	-1	-1	-1
193	-1	-1	-1
197	-1	-1	-1
