12.583984	54.669922	12.724609	1	0	0	0
11.806641	55.169922	12.416016	1	0	0	0
11.287109	55.146484	12.341797	1	0	0	0
11.365234	55.677734	11.947266	1	0	0	0
10.408203	55.791016	11.716797	1	0	0	0
10.861328	55.259766	11.380859	1	0	0	0
10.802734	55.638672	10.978516	1	0	0	0
10.208984	55.533203	10.982422	1	0	0	0
9.904297	56.201172	10.951172	1	0	0	0
9.900391	56.869141	10.232422	1	0	0	0
10.056641	57.205078	10.982422	1	0	0	0
9.224609	57.705078	10.896484	1	0	0	0
8.720703	58.126953	11.166016	1	0	0	0
8.990234	58.626953	11.123047	1	0	0	0
9.431641	58.591797	11.728516	1	0	0	0
8.623047	58.861328	11.830078	1	0	0	0
8.783203	59.255859	12.552734	1	0	0	0
8.404297	59.677734	12.513672	1	0	0	0
8.130859	59.548828	12.138672	1	0	0	0
8.189453	60.294922	11.802734	1	0	0	0
8.513672	59.830078	11.193359	1	0	0	0
9.005859	60.537109	10.888672	1	0	0	0
8.884766	60.962891	10.966797	1	0	0	0
9.064453	60.908203	11.802734	1	0	0	0
9.333984	61.224609	12.455078	1	0	0	0
9.494141	60.787109	12.951172	1	0	0	0
9.365234	60.583984	13.919922	1	0	0	0
9.712891	60.802734	14.677734	1	0	0	0
9.509766	61.287109	14.775391	1	0	0	0
8.732422	61.103516	15.345703	1	0	0	0
8.470703	60.447266	15.927734	1	0	0	0
7.966797	60.810547	15.193359	1	0	0	0
7.392578	60.568359	14.537109	1	0	0	0
7.568359	60.423828	13.927734	1	0	0	0
6.748047	60.576172	13.404297	1	0	0	0
7.083984	60.462891	12.498047	1	0	0	0
7.080078	61.455078	12.451172	1	0	0	0
6.763672	61.595703	13.154297	1	0	0	0
6.291016	62.017578	13.126953	1	0	0	0
6.462891	62.533203	13.423828	1	0	0	0
6.236328	62.083984	14.123047	1	0	0	0
5.798828	62.431641	14.787109	1	0	0	0
5.791016	63.216797	15.291016	1	0	0	0
5.228516	63.845703	15.248047	1	0	0	0
5.279297	64.583984	14.748047	1	0	0	0
5.197266	64.619141	14.193359	1	0	0	0
5.498047	64.693359	13.705078	1	0	0	0
4.748047	64.462891	13.564453	1	0	0	0
3.900391	64.650391	13.357422	1	0	0	0
4.255859	64.650391	12.525391	1	0	0	0
4.708984	65.068359	12.462891	1	0	0	0
4.134766	65.314453	11.955078	1	0	0	0
4.904297	65.126953	11.708984	1	0	0	0
5.322266	65.212891	11.693359	1	0	0	0
5.259766	64.455078	11.197266	1	0	0	0
5.310547	64.091797	10.748047	1	0	0	0
4.822266	64.783203	10.662109	1	0	0	0
3.998047	65.181641	10.439453	1	0	0	0
3.123047	64.822266	10.572266	1	0	0	0
2.873047	64.548828	11.333984	1	0	0	0
3.380859	65.001953	11.341797	1	0	0	0
3.076172	65.400391	11.306641	1	0	0	0
3.142578	66.158203	11.236328	1	0	0	0
2.650391	66.767578	10.751953	1	0	0	0
2.970703	67.443359	10.681641	1	0	0	0
3.771484	67.982422	10.650391	1	0	0	0
3.337891	68.568359	10.208984	1	0	0	0
2.595703	68.458984	10.087891	1	0	0	0
2.126953	68.744141	10.111328	1	0	0	0
1.794922	69.482422	10.697266	1	0	0	0
1.751953	69.439453	10.013672	1	0	0	0
2.181641	69.455078	9.767578	1	0	0	0
2.822266	69.439453	9.626953	1	0	0	0
2.958984	69.822266	9.232422	1	0	0	0
2.501953	70.248047	9.302734	1	0	0	0
2.626953	70.818359	8.541016	1	0	0	0
2.447266	71.271484	8.138672	1	0	0	0
2.994141	71.873047	8.064453	1	0	0	0
2.998047	72.537109	8.447266	1	0	0	0
2.912109	73.291016	8.435547	1	0	0	0
2.224609	73.455078	9.134766	1	0	0	0
2.412109	72.974609	9.857422	1	0	0	0
2.841797	72.439453	9.279297	1	0	0	0
3.431641	72.048828	9.177734	1	0	0	0
3.810547	71.541016	9.826172	1	0	0	0
3.572266	71.134766	10.017578	1	0	0	0
3.087891	71.568359	10.541016	1	0	0	0
3.267578	71.666016	10.892578	1	0	0	0
3.396484	71.193359	11.451172	1	0	0	0
3.154297	71.955078	11.712891	1	0	0	0
3.333984	72.529297	12.396484	1	0	0	0
3.931641	72.330078	12.330078	1	0	0	0
4.423828	71.552734	12.509766	1	0	0	0
4.583984	72.267578	12.962891	1	0	0	0
5.275391	72.416016	12.787109	1	0	0	0
4.634766	73.130859	12.966797	1	0	0	0
5.240234	72.916016	13.498047	1	0	0	0
5.224609	72.064453	13.537109	1	0	0	0
5.361328	71.841797	14.408203	1	0	0	0
5.951172	71.369141	13.888672	1	0	0	0
6.166016	71.744141	14.720703	1	0	0	0
6.658203	71.708984	15.474609	1	0	0	0
6.435547	71.341797	15.431641	1	0	0	0
7.029297	70.685547	15.064453	1	0	0	0
7.201172	70.759766	15.931641	1	0	0	0
6.693359	70.595703	16.466797	1	0	0	0
6.779297	70.388672	17.177734	1	0	0	0
7.357422	70.431641	17.177734	1	0	0	0
8.111328	70.369141	17.662109	1	0	0	0
8.267578	69.990234	17.837891	1	0	0	0
9.029297	69.728516	17.916016	1	0	0	0
9.603516	69.900391	17.240234	1	0	0	0
9.998047	70.263672	17.630859	1	0	0	0
10.705078	70.650391	17.193359	1	0	0	0
10.373047	70.150391	16.408203	1	0	0	0
10.943359	69.935547	16.060547	1	0	0	0
11.619141	69.794922	16.482422	1	0	0	0
12.517578	69.662109	16.369141	1	0	0	0
13.361328	69.228516	16.384766	1	0	0	0
13.634766	69.380859	15.779297	1	0	0	0
13.447266	68.916016	15.240234	1	0	0	0
12.779297	68.677734	15.119141	1	0	0	0
13.197266	67.888672	14.919922	1	0	0	0
13.529297	67.955078	15.521484	1	0	0	0
13.568359	68.552734	15.951172	1	0	0	0
14.123047	68.791016	16.509766	1	0	0	0
14.193359	69.412109	16.318359	1	0	0	0
14.486328	69.927734	16.380859	1	0	0	0
15.072266	69.935547	16.673828	1	0	0	0
15.333984	70.044922	16.232422	1	0	0	0
15.373047	70.611328	17.009766	1	0	0	0
14.509766	70.794922	17.072266	1	0	0	0
14.275391	70.248047	17.798828	1	0	0	0
13.728516	70.830078	18.083984	1	0	0	0
13.068359	70.865234	18.494141	1	0	0	0
12.529297	70.951172	18.396484	1	0	0	0
12.158203	71.361328	18.146484	1	0	0	0
12.693359	72.076172	17.728516	1	0	0	0
12.544922	72.638672	18.283203	1	0	0	0
12.380859	73.146484	18.978516	1	0	0	0
12.474609	73.455078	19.916016	1	0	0	0
